id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
891996,In Search of Darkness: Part III,6.625,8,Released,2022-11-25,0,342,False,/op7Xgp0sDbm7aTr9OkjD1pZiovY.jpg,0,https://80shorrordoc.com/,tt15768444,en,In Search of Darkness: Part III,"The epic conclusion to the In Search of Darkness trilogy. In this epic final chapter, our focus turns to the straight-to-video horror classics that populated the bottom shelves at the video rental store. Imaginative, gory, experimental - but always entertaining - these hidden gems are ripe for rediscovery.",6.126,/zNLGQLjCSyqq4PiaXEUz6IXLpkj.jpg,The final journey into '80s horror.,"Documentary, Horror",CreatorVC,United States of America,English
1095887,The Bitter End,0.0,0,Released,2022-11-24,0,9,False,,0,,tt24768736,en,The Bitter End,"A down on his luck detective hopes to get one last drink before the nights done, but must first confront his past.",0.6,/fEnn1IYzj13NScSpZblPyYBZVCC.jpg,,"Drama, Horror",Video is the Future,United States of America,English
843932,Nanny,5.4,137,Released,2022-11-23,0,99,False,/bWAdl3GJDBAxbChqPsWQZsHZgsK.jpg,0,https://amazon.com/dp/B0B5NWDKC1,tt10931784,en,Nanny,"Senegalese immigrant Aisha lands a job as a nanny for a wealthy Manhattan couple. As she prepares for the arrival of the son she left behind in Senegal, a violent presence begins to invade both her dreams and her reality, threatening to destroy the American Dream she is painstakingly piecing together.",11.819,/mPhXHRudGxsXIQq1WM6oVePkFIp.jpg,We're haunted by what we leave behind.,"Drama, Horror","Amazon Studios, LinLay Productions, Stay Gold Features, Topic Studios, Blumhouse Productions, Blumhouse Television",United States of America,"English, French, Wolof"
1184506,Cattywampus,0.0,0,Released,2022-11-22,0,25,False,/8UpeFTiy9qUlYSWhP5skFCBmYkp.jpg,0,,,en,Cattywampus,"A decades spanning portrait of a perfectionist film director who discovers a long lost film, a long lost perfect film.",0.6,/lkZrZgGbc9ZEeCCPQsvv1OZEB7B.jpg,IT'S LOVLEY ISN'T IT?,"Drama, Horror, Thriller",,United States of America,
1042369,Pandemic Undead,0.0,0,Released,2022-11-21,0,82,False,,0,,tt12008892,en,Pandemic Undead,An FBI raid reveals terrorists poisoning the water supply in a small town as a group of college students head to Pismo Beach for spring break debauchery.,1.021,/3taI83ewAlJ6hZEgWYWFoY4hCqZ.jpg,,Horror,Koa Aloha Media,United States of America,English
995052,Touch,2.0,1,Released,2022-11-20,0,8,False,/kAYOwAktmmCbKroqSFVePxTWKT.jpg,0,,tt15891670,en,Touch,An apathetic police unit brings in a mysterious young woman to help solve a grisly homicide.,0.84,/wME72Nucrg0Ml80lVjHWC9Z2WlC.jpg,,"Crime, Horror, Mystery, Thriller",Gray Area Multimedia,United States of America,English
1177025,Tangin' Time,0.0,0,Released,2022-11-19,0,5,False,/g44rQOOViG9ahb69d22V4gDEu9f.jpg,37,,,en,Tangin' Time,"When a group of college students is tormented by an unseen killer, suspicions arise, accusations are thrown, friendships are lost, and the bodies only pile up. How many will make it out alive? And where did all the figurines go? Find out in the 2022 horror comedy of the year, Tangin' Time.",0.84,/7ePRyUeAvtbPS7vggfgennRSytw.jpg,This Will Make $38!,"Horror, Comedy",FishTea Productions,United States of America,English
1139014,Phony Fiend,10.0,1,Released,2022-11-18,0,3,False,,60,,tt23862552,en,Phony Fiend,"A girl walks alone after a Halloween party to be met with someone who isn't quite a friend, nor are they a fiend.",0.68,/r9f9yDL3wWaLmCA6JhH2LMaqp3j.jpg,Friend or fiend?,"Horror, Comedy",,United States of America,
1051302,Broken Hearts,0.0,0,Released,2022-11-18,0,5,False,/bxqBAL3R8fHHiGa9Jo8VeWTLEK7.jpg,0,,,en,Broken Hearts,A young woman summons an evil spirit when she suspects that her lover hasn't been faithful to her.,0.6,/7Sl8j5DeGoc49B2FsTj1dEBnB0A.jpg,I NEED TO SHOW YOU SOMETHING,"Horror, Drama",BEAM OF LIGHT,United States of America,
1156650,Fermata,0.0,0,Released,2022-11-18,0,4,False,/8acXZ5W2Wv9rBnlRxbKBcSgOQDk.jpg,0,,tt28482933,en,Fermata,A struggling pianist makes a peculiar discovery.,0.658,/sE0YWOP7rqqG8n8vnc4lqCO6WwS.jpg,Practice makes perfect.,"Horror, Drama, Fantasy, Thriller, Mystery",,United States of America,
791177,Bones and All,7.135,1019,Released,2022-11-18,14134907,131,False,/8sPxa4sdRvjgRG3GgkO8RQxUR9P.jpg,18000000,https://www.bonesandallfilm.net/,tt10168670,it,Bones and All,"Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.",22.262,/rGnKs2joPvJRKnboqDSf81Ap6Mn.jpg,Maybe love will set you free.,"Drama, Horror, Romance","Frenesy Film, Per Capita Productions, MeMo Films, The Apartment Pictures, 3 Marys Entertainment, Tenderstories, Elafilm","Italy, United States of America",English
1048232,Our Lady of Sorrows,0.0,0,Released,2022-11-18,0,7,False,,800,,,en,Our Lady of Sorrows,"Years after an assault that left her physically and mentally scarred, a young nurse is forced to confront her shattered past when the man who attacked her ends up in her care.",0.6,/cI7IuYvrLQoq9LyteLEeDU1N7oK.jpg,,Horror,,United States of America,English
1007931,Teddy Told Me To,0.0,0,Released,2022-11-17,0,79,False,,0,http://tomdevlinsmonstermuseum.com/,tt21293382,en,Teddy Told Me To,"When Danny and Zoe buy an old defunct haunted attraction, they think they’ll just have fun and make some money. After meeting with the realtor Jan, and the groundskeeper Ron, they learn that the property has a bloody past.  They hire a full cast of haunt actors who work together to bring the old haunt back from the dead, only to learn that the origins of the bear-masked killer “Teddy” are linked to the site.  On opening night, the haunters and the crowd don’t stand a chance as Teddy returns to his old stomping ground for more blood!",2.863,/cz8fWRkT1XlyDvtbVgcyN6Yd1cm.jpg,From the mad mind of Tom Devlin...,Horror,Tom Devlins Monster Museum,United States of America,English
593643,The Menu,7.197,3692,Released,2022-11-17,79628200,107,False,/mSyQoValhBsJdq3JNGXJww2Q5yL.jpg,35000000,https://searchlightpictures.com/the-menu,tt9764362,en,The Menu,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",42.724,/v31MsWhF9WFh7Qooq6xSBbmJxoG.jpg,Painstakingly prepared. Brilliantly executed.,"Comedy, Thriller, Horror","Hyperobject Industries, Searchlight Pictures, Gary Sanchez Productions, TSG Entertainment",United States of America,"English, Spanish"
642781,The Barn Part II,4.429,7,Released,2022-11-17,0,94,False,/bbZgyd9zR3yk6rEeNXyX7M8sNhi.jpg,0,,tt10442096,en,The Barn Part II,"The Halloween ban is now lifted in Helen's Valley, and the sorority girls of Gamma Tau Psi place Michelle in charge of their annual haunted house. Unfortunately for Michelle some uninvited trick or treaters from her past come knocking.",2.601,/zBiQ91DoP6JutoU3R4mfvYXLuVv.jpg,This Halloween no one can stop the harvest...,Horror,Nevermore Production Films,United States of America,English
1056581,Treatment,4.0,1,Released,2022-11-17,0,26,False,,0,,tt16760754,en,Treatment,A struggling addict is offered an experimental treatment in lieu of a lengthy stay at a rehab facility; to spend the night in an abandoned building rumored to be a portal to hell.,0.6,/v86daAXmCN3iUYM4YG43oaGFECH.jpg,,Horror,Grave Lake Media,United States of America,English
1094329,RAW,0.0,0,Released,2022-11-16,0,6,False,,0,,,en,RAW,A Texas Chainsaw Massacre fan film.,1.159,/OcsPHU6HfsCkWdYlIJZcsGJvsS.jpg,,Horror,Coleman Bros Films,United States of America,
1085252,The Devil's Stomping Ground,0.0,0,Released,2022-11-16,0,87,False,/rF0pSEgxvxyLEcIAJWnaAVNYexq.jpg,0,https://thedevilsstompingground.com/,tt22985272,en,The Devil's Stomping Ground,"On May 1, 2021 15 college film student's set off to the real place in rural NC known as ""The Devil's Stomping Ground"" to shoot their senior short project. Their footage was found the next day.",0.84,/iXjZyLiBUH4hmMYT8T6vZbnBLIn.jpg,Did the Devil make them do it?,Horror,,United States of America,English
854640,Bundy Manor,0.0,0,Released,2022-11-16,0,102,False,/sNaHSpl00mvpHjYc95AxQRlqYQK.jpg,62000,http://bundymanormovie.com,tt14221522,en,Bundy Manor,When a family moves to a small town they discover an extreme haunted house run by a charming retired surgeon. Things start getting out of hand when they realize he is going too far.,0.916,/dOvVgjKEwhbYLQblR4F86UGfzO6.jpg,"You choose to be there, he decides if you leave.","Horror, Thriller",J-WAT Productions,United States of America,English
1051735,Doll Shark,0.0,0,Released,2022-11-15,0,77,False,,0,,tt22028678,en,Doll Shark,A child's stuffed toy shark comes to life and goes on a killing spree.,0.949,/3DQgAru9Ou8d7v3Ve6Dd7sCqvya.jpg,Just when you thought it was safe to dig in the toy box!,"Horror, Comedy",SRS Cinema,United States of America,
1219391,Basement,0.0,0,Released,2022-11-14,0,3,False,,0,https://www.youtube.com/watch?v=GJZ2RA-7Odc&t=65s,,en,Basement,A kid explores a dark basement with his flashlight.,0.0,/hPsgrQdnEAAYc2g4DOWt2w2Dmp5.jpg,,Horror,Simsbury Studios,United States of America,
1124618,The Red Orchid,0.0,0,Released,2022-11-13,0,25,False,,20000,,tt18766444,en,The Red Orchid,"Deep in the murky swamps of the Everglades, an Indian tribe must attain a sacred plant before nightfall to stave off an insidious creature.",1.4,/lrOlSm9P4BRezr1raJq5qzaCcHc.jpg,,Horror,,United States of America,English
1015539,Santastein,10.0,1,Released,2022-11-12,0,88,False,,0,,tt11814322,en,Santastein,"When Max Causey was six, he accidentally killed Santa. 12 years later, Max rectifies his mistake by resurrecting him, but soon realizes the creature he created is a bloodthirsty killer and it's headed right to his friend's Christmas party.",0.679,/o43xMzBcP5nODsQOYfF2RVTYwCa.jpg,Jolly Folly Holiday Rampage,"Horror, Comedy, Fantasy","Imaginex Movies, Cameraman Films",United States of America,English
1046603,Split,0.0,0,Released,2022-11-11,0,52,False,,0,https://newfilmorder.bigcartel.com/product/jack-mulvanerty-s-split-last-form-of-loving-dvd-18-limited-edition,tt23138450,en,Split,"""Split"" is a horror release from directors Jack Mulvanerty and White Gardenia, two extreme horror films from two critically acclaimed extreme horror directors.",2.601,/lm94M84a1mIyy5v052J8YuZesZI.jpg,THE LAST FORM OF LOVING,Horror,"New Film Order, Ensuring Your Body to Hell",United States of America,English
1144957,The Neverending Thought,7.0,1,Released,2022-11-11,1,6,False,/nuuemVSt53bxulWXooeS29Gnxz0.jpg,1,https://www.youtube.com/channel/UCPfkE1Bj-TrA82D5NDaUsNA,tt23778280,en,The Neverending Thought,A man questions life as he contemplates suicide.,0.6,/hfPgiLXbskm2wTpyrxFUY4T8ISa.jpg,,"Drama, Horror",Will Shoot For Credit Films,United States of America,English
1055384,Maniacal Night,0.0,0,Released,2022-11-10,0,81,False,,930,,,en,Maniacal Night,"When a couple books an Airbnb rental for their first Christmas, an evening of romance turns into a nightmarish twist of events.",0.6,/7rAPbJkcVrInJcufAr3ysHsVJam.jpg,Witness One of The Most Barbaric Crimes Caught On Camera.,Horror,Foreman Empire Productions,United States of America,English
1054422,Blamed,0.0,0,Released,2022-11-10,0,90,False,/jmgbosOR2W5PgWmb6NMLlXEUDNQ.jpg,0,,,en,Blamed,A masked sadist avenges several brutally murdered children.,0.696,/gFLrTCgwjdIlu32jMyZpxArlVVg.jpg,,Horror,Jack Hunter Productions,United States of America,English
1097191,Meathook Massacre: Next Generation,0.0,0,Released,2022-11-10,0,84,False,,50,,tt27051294,en,Meathook Massacre: Next Generation,"A small town sports writer is forced to square off against a meathook-wielding psycho Killer. She combines forces with her father and the local Sheriff to track down and kill the mysterious stranger, known only as Bubba.",0.6,/cFUpDZj8CQ1qzt8xAhlCVwdtdn1.jpg,It's not your father's Bubba.,Horror,SCS Entertainment,United States of America,
1153049,Dark Web,0.0,0,Released,2022-11-10,0,4,False,,0,,tt24119338,en,Dark Web,a Woman in desperate need for money follows the link of a friend in the Hope to receive money but the link leads her into  the dangerous world of the Dark Web,1.4,/rcADOiMMGVnPDQyKBLktDhiwYu8.jpg,,Horror,ACM Films,United States of America,English
926831,Amityville Thanksgiving,0.0,0,Released,2022-11-08,0,72,False,,0,,tt15847776,en,Amityville Thanksgiving,"Jackie and Danny are spending the holiday week in therapy instead of at the dinner table. Their marriage has taken a turn for the worst, and they turn to what they believe to be their only option, Amityville Couples Counselor Frank Domonico, a doctor with a hidden, sinister past. He recommends an isolated cabin retreat to save their family. But once alone together, the doctor’s unorthodox approach starts to push the couple over the edge.",1.641,/mh1735X2I5WwIVaWOuQ78vNu97x.jpg,,Horror,Cult Cinema,United States of America,English
1048986,"Run, Girl, Run!",9.0,1,Released,2022-11-07,0,14,False,/l6b4BvqbwxDpmMz6TFpkNBrTSnN.jpg,300,http://StandardDefinitionFilms.com,tt22480502,en,"Run, Girl, Run!","On the run from relentless redneck cultists, a lone girl finds herself trapped in a cycle of violence and death.",0.6,/5NwjfLL4ztKaC5wFdY5Ug2L5kHA.jpg,,"Action, Horror",STANDARD DEFINITION FILMS,United States of America,
1050703,Haunting Tales: A Horror Anthology,8.0,1,Released,2022-11-06,0,30,False,/2HAdaI3IG2E9GHcGrrUEyO5yhLr.jpg,5000,https://ryecatcherproductions.com/,tt23030244,en,Haunting Tales: A Horror Anthology,"Emmy is babysitting Rhian and Sophie on Halloween night when Rhian demands a scary bedtime story. Sophie, Rhian's teenage sister, joins them for a story after some playful goading by Emmy. After each tale, the girls request another until they find out that sometimes you should be careful what you wish for. Haunting Tales is a Thriller/Horror anthology that explores different stylistic stories from Avant-garde and Hitchcockian Black Comedy to the tried and true Psychological Thriller.",0.928,/vqjKYoZmlbQA8Bl3RjLjEd6rAgY.jpg,An edgy babysitter tells two sisters scary bedtime stories on Halloween night,"Horror, Action, Drama","The Learned Astronomer, Rye Catcher Productions LLC",United States of America,English
994224,Meathook Massacre: Mayhem,0.0,0,Released,2022-11-05,0,70,False,,0,,tt14809378,en,Meathook Massacre: Mayhem,An obsessed fan goes on a little Meathook Massacre Mayhem of their own after binge watching the entire series.,0.6,/cmdwebA3yqhqKvzjDk5AqduM75D.jpg,,Horror,"SCS Entertainment, Wild Eye Releasing",United States of America,
934131,Soft & Quiet,6.205,95,Released,2022-11-04,0,91,False,/aAK25IGWGCk33c2rO2eYcek9rIB.jpg,0,http://www.momentumpictures.net/soft-quiet,tt14557188,en,Soft & Quiet,"Taking place in real time, elementary school teacher Emily organizes a mixer of like-minded women, but an altercation between a woman from Emily’s past and the group leads to a volatile chain of events.",12.144,/hrtO0sVcXolaiIjVoOADO2M24jm.jpg,Hate thy neighbour,"Drama, Horror, Mystery, Thriller","Second Grade Teacher Productions, Blumhouse Productions, Momentum Pictures",United States of America,English
1036239,Baby Oopsie 3: Burn Baby Burn,3.3,3,Released,2022-11-04,0,46,False,/mgjw0d2yixPF7xv6WJZsDsMgBI3.jpg,0,,,en,Baby Oopsie 3: Burn Baby Burn,Witness Sybil's last gasp effort to take down Oopsie's evil cabal of Satanic toys while trying to save her friend Ray Ray's soul. This is the big demonic toy smackdown you've been waiting for.,1.663,/rTEejYPMxwcPmrtRPvrZXcySQDm.jpg,GUESS WHO'S BACK,"Horror, Thriller",Full Moon Features,United States of America,English
1050469,Ringing Rocks,8.5,2,Released,2022-11-04,0,17,False,,0,,tt22333712,en,Ringing Rocks,"A young man takes his grief-stricken boyfriend to recover at an idyllic desert resort, but awakens to an eerie new reality.",0.922,/zq4jrbQXhn1TNlUUyBKEizidJvc.jpg,,Horror,,United States of America,
