titleType,primaryTitle,startYear,genres
tvEpisode,Taxi nach Hamburg,1976,Horror
tvEpisode,Wer hat Angst vor Wetzenstein?,1976,Horror
tvEpisode,Böses Erwachen,1976,Horror
movie,"Crimson, the Color of Blood",1976,Horror
movie,Rattlers,1976,Horror
movie,The Strange Hostel of Naked Pleasures,1976,Horror
movie,The Chosen,1977,Horror
movie,Dracula's Dog,1977,Horror
movie,The Uncanny,1977,Horror
movie,Inquisition,1977,Horror
movie,Shock,1977,Horror
movie,Alucarda,1977,Horror
tvEpisode,Mighty Joe Young,1977,Horror
tvEpisode,The Brain Eaters,1977,Horror
tvEpisode,Night of the Blood Beast,1977,Horror
tvEpisode,King Kong vs. Godzilla,1977,Horror
tvEpisode,War of the Monsters,1977,Horror
tvEpisode,The Amazing Transparent Man,1977,Horror
movie,Dark Echoes,1977,Horror
tvEpisode,Countess Ilona,1977,Horror
tvEpisode,Dorabella,1977,Horror
tvEpisode,Ghost of Venice,1977,Horror
tvEpisode,Lady Sybil,1977,Horror
movie,The Early Years,1977,Horror
tvEpisode,Monster from a Prehistoric Planet,1977,Horror
tvEpisode,Year 2889,1977,Horror
tvEpisode,Space Monster,1977,Horror
tvEpisode,Monster from the Surf,1977,Horror
tvEpisode,"Yog, Monster from Space",1977,Horror
tvEpisode,Unearthly Stranger,1977,Horror
tvEpisode,Mr. Nightingale,1977,Horror
tvEpisode,Night of the Marionettes,1977,Horror
tvEpisode,The Werewolf Reunion,1977,Horror
tvEpisode,Viktoria,1977,Horror
movie,Nuns That Bite,1977,Horror
tvEpisode,The Thing,1977,Horror
movie,Keep My Grave Open,1977,Horror
movie,Dukun beranak,1977,Horror
movie,The Old House,1977,Horror
movie,Nurse Sherri,1977,Horror
movie,Haunted,1977,Horror
movie,Nightmare in Blood,1977,Horror
movie,Ilsa the Tigress of Siberia,1977,Horror
tvSeries,Cobweb Theatre,1977,Horror
movie,Curse of the Moon Child,1977,Horror
tvMovie,Sanfter Schrecken,1977,Horror
movie,The Devil Strikes,1977,Horror
tvMovie,The Possessed,1977,Horror
movie,The Sentinel,1977,Horror
tvMovie,Death Cell,1977,Horror
movie,Zee Boom Ba,1977,Horror
movie,Il cuscino di piume,1977,Horror
tvMiniSeries,Supernatural,1977,Horror
tvMovie,The Crimson Sunset,1977,Horror
tvMovie,Snowbeast,1977,Horror
tvMovie,Spectre,1977,Horror
tvMovie,The Spell,1977,Horror
movie,Suspiria,1977,Horror
tvMovie,Good Against Evil,1977,Horror
movie,Cathy's Curse,1977,Horror
movie,Inugami no tatari,1977,Horror
movie,Death Bed: The Bed That Eats,1977,Horror
movie,L'usine du vampire,1977,Horror
movie,A Virgem da Colina,1977,Horror
movie,Napsu Serakah,1977,Horror
movie,The Child,1977,Horror
movie,Exorcist II: The Heretic,1977,Horror
movie,Ghosts That Still Walk,1977,Horror
movie,Funeral siniestro,1977,Horror
movie,Hellish Flesh,1977,Horror
movie,Damien: Omen II,1978,Horror
tvMovie,The Night Nurse,1978,Horror
movie,Till Death,1978,Horror
movie,"Wake Up, Maruja",1978,Horror
movie,Cemetery Dreamland,1978,Horror
tvMiniSeries,Verhalen om nachten wakker van te liggen,1978,Horror
tvEpisode,De grappenmaker,1978,Horror
movie,Self Portrait in Brains,1978,Horror
movie,Obscene Desire,1978,Horror
movie,Rostros,1978,Horror
movie,The Legacy,1978,Horror
movie,The Grapes of Death,1978,Horror
tvSeries,Peculiar Playhouse,1978,Horror
movie,A Deusa de Mármore,1978,Horror
tvEpisode,Godaften jeg er grev Dracula,1978,Horror
tvEpisode,Viceværten,1978,Horror
tvEpisode,Alene hjemme,1978,Horror
tvEpisode,Dødens dans,1978,Horror
tvEpisode,Der er ingen vampyrer i Aarhus,1978,Horror
movie,Crocodile Fangs,1978,Horror
movie,Vayanadan Thampan,1978,Horror
movie,Slipping Into Darkness,1978,Horror
movie,The Redeemer: Son of Satan!,1978,Horror
tvMiniSeries,Dracula's Ring,1978,Horror
tvEpisode,Gravfreden brydes,1978,Horror
tvEpisode,Flugten til Danmark,1978,Horror
tvMovie,Tarry-Dan Tarry-Dan Scarey Old Spooky Man,1978,Horror
movie,Jûsan-nin renzoku bôkôma,1978,Horror
tvMovie,Horror of the Giant Vortex,1978,Horror
movie,Terror,1978,Horror
tvSeries,Das Gruselkabinett,1978,Horror
movie,Godaan Siluman Perempuan,1978,Horror
movie,Seduzidas Pelo Demônio,1978,Horror
tvSpecial,Jugend TV,1978,Horror
movie,Hallucinations of a Deranged Mind,1978,Horror
movie,Darwaza,1978,Horror
movie,Satan's Blood,1978,Horror
movie,Jennifer,1978,Horror
movie,Legacy of Blood,1978,Horror
movie,Mardi Gras Massacre,1978,Horror
tvEpisode,Natuurlijke historie,1979,Horror
tvEpisode,Part 1,1979,Horror
tvEpisode,Part 2,1979,Horror
videoGame,Dracula Hunter,1979,Horror
movie,Dr. Jekyll's Dungeon of Death,1979,Horror
movie,All Our Love Spilled on the Walls,1979,Horror
tvEpisode,Come-back,1979,Horror
movie,Son of Frankenstein,1979,Horror
movie,The Great Alligator,1979,Horror
movie,The Ghost Story,1979,Horror
movie,The Meateater,1979,Horror
movie,Nightwing,1979,Horror
movie,Savage Weekend,1979,Horror
movie,Tourist Trap,1979,Horror
movie,Drakula Tok,1979,Horror
movie,"Licanthropus, il figlio della notte",1979,Horror
movie,The Sadist of Notre Dame,1979,Horror
movie,Kalliyankattu Neeli,1979,Horror
tvEpisode,Return of the Giant Monsters,1979,Horror
movie,The Haunting of M.,1979,Horror
movie,Satan War,1979,Horror
tvEpisode,"Majin, Monster of Terror",1979,Horror
tvEpisode,Night of the Blood Beast,1979,Horror
tvEpisode,Frankenstein Conquers the World,1979,Horror
movie,Don't Go in the House,1979,Horror
movie,Zombie,1979,Horror
tvMovie,Vampire,1979,Horror
movie,Fascination,1979,Horror
videoGame,Haunt,1979,Horror
movie,Crocodile,1979,Horror
tvEpisode,"Yog, Monster from Space",1979,Horror
movie,Horror Inn,1979,Horror
movie,Tuyul,1979,Horror
movie,Wolfman,1979,Horror
movie,Cinofrenic,1979,Horror
tvEpisode,The X from Outer Space,1979,Horror
tvEpisode,Godzilla vs. The Thing,1979,Horror
tvEpisode,Warning from Space,1979,Horror
movie,Ring of Darkness,1979,Horror
movie,Don't Go Near the Park,1979,Horror
movie,The Demon,1979,Horror
movie,Estupro,1979,Horror
tvMiniSeries,Salem's Lot,1979,Horror
movie,Return of the Dead,1979,Horror
movie,The Orphan,1979,Horror
movie,Mundo-mercado do Sexo,1979,Horror
video,Dracula,1979,Horror
movie,The Amityville Horror,1979,Horror
movie,Beyond the Darkness,1979,Horror
movie,The Traveller,1979,Horror
movie,Bog,1979,Horror
movie,White Cannibal Queen,1980,Horror
movie,City of the Living Dead,1980,Horror
movie,Terror en el tren de medianoche,1980,Horror
movie,Viaje al más allá,1980,Horror
movie,Rahasya Rathri,1980,Horror
movie,Mao ling,1980,Horror
movie,Toyol,1980,Horror
movie,The Grim Reaper,1980,Horror
movie,Gore Orphanage,1980,Horror
tvMovie,Shock Theater Halloween Double Feature,1980,Horror
movie,Gabi ng lagim ngayon,1980,Horror
tvMovie,Whiplash,1980,Horror
tvEpisode,War of the Monsters,1980,Horror
tvEpisode,King Dinosaur,1980,Horror
tvEpisode,"Die, Monster, Die!",1980,Horror
tvEpisode,Godzilla vs the Smog Monster,1980,Horror
movie,The Horrible Honeymoon Tour,1980,Horror
movie,Inferno,1980,Horror
movie,All Women Are Whores,1980,Horror
movie,Headless Ghost,1980,Horror
movie,Guest House,1980,Horror
movie,Mangryongui Kok,1980,Horror
movie,Grudge of the Moon Lady,1980,Horror
movie,Satan's Slave,1980,Horror
movie,Xia si gui,1980,Horror
movie,Cataclysm,1980,Horror
movie,The Diabolical Dr. Flak,1980,Horror
movie,Geburt der Hexe,1980,Horror
movie,Fiend,1980,Horror
tvSeries,Saturday Night Dead,1980,Horror
movie,Toxic Zombies,1980,Horror
movie,The Boogey Man,1980,Horror
movie,Devil Hunter,1980,Horror
movie,The Ghost Building,1980,Horror
movie,Guan zhong chan zi,1980,Horror
movie,The Sleep of Death,1980,Horror
movie,Beyond Evil,1980,Horror
movie,The Awakening,1980,Horror
movie,Dracula's Last Rites,1980,Horror
movie,Night of the Demon,1980,Horror
movie,Ninth Brother Encounters Ghost,1980,Horror
movie,Kon Aeuy Madai Ahp,1980,Horror
tvEpisode,Tales of Terror,1981,Horror
movie,The House by the Cemetery,1981,Horror
movie,Sobrenatural,1981,Horror
movie,The Imp,1981,Horror
movie,The Evil Dead,1981,Horror
video,Dr. Ochanoko's Horror Theater,1981,Horror
movie,Nightmare,1981,Horror
movie,Zombie Lake,1981,Horror
movie,Burial Ground: The Nights of Terror,1981,Horror
movie,Jaws of Satan,1981,Horror
movie,Kiss Daddy Goodbye,1981,Horror
tvMovie,Midnight Offerings,1981,Horror
movie,Night of Destiny,1981,Horror
tvMovie,The Mesmerist,1981,Horror
movie,Night of Horror,1981,Horror
movie,The Night of the Werewolf,1981,Horror
movie,The Black Cat,1981,Horror
movie,Madhouse,1981,Horror
video,The Last Motel,1981,Horror
movie,The Haunted Villa,1981,Horror
tvEpisode,Satan's School for Girls,1981,Horror
movie,Delusion,1981,Horror
movie,Dahshat,1981,Horror
movie,Leech Wizard,1981,Horror
movie,Night Evil Soul,1981,Horror
movie,Evil Under the Moon,1981,Horror
movie,Mangryongui Wechingturesu,1981,Horror
video,Death Shock,1981,Horror
tvEpisode,The Legend of Hell House,1981,Horror
tvEpisode,Let's Scare Jessica to Death,1981,Horror
tvEpisode,Son of Godzilla,1981,Horror
tvEpisode,The Night Evelyn Came Out of the Grave,1981,Horror
tvEpisode,The Blancheville Monster,1981,Horror
tvEpisode,Terror in the Crypt,1981,Horror
videoGame,3D Monster Maze,1981,Horror
movie,Hannyeo,1981,Horror
movie,The Summerset Sisters,1981,Horror
movie,Gondoruwo,1981,Horror
videoGame,Haunted House,1981,Horror
movie,Ghost Money,1981,Horror
tvMovie,Christmas Spirits,1981,Horror
tvSeries,Mis terrores favoritos,1981,Horror
movie,Demonoid,1981,Horror
movie,Fear No Evil,1981,Horror
movie,The Final Conflict,1981,Horror
movie,Suddenly in the Dark,1981,Horror
movie,Gui yu,1981,Horror
movie,Tracking,1981,Horror
movie,The Beyond,1981,Horror
movie,Evilspeak,1981,Horror
movie,Desutoraru,1981,Horror
tvMovie,Shock Theater Double Feature,1981,Horror
movie,O'r Ddaear Hen,1981,Horror
tvEpisode,Mystery of the Wax Museum,1981,Horror
movie,The Mid-Night,1981,Horror
movie,Absurd,1981,Horror
movie,The Funhouse,1981,Horror
movie,Halloween II,1981,Horror
movie,Home Sweet Home,1981,Horror
movie,The Howling,1981,Horror
movie,Life After Life,1981,Horror
movie,The Gate of Hell,1981,Horror
tvEpisode,Look What's Happened to Rosemary's Baby,1981,Horror
tvEpisode,The Other,1981,Horror
tvEpisode,Children Shouldn't Play with Dead Things,1981,Horror
tvEpisode,Konga,1981,Horror
tvEpisode,Don't Look in the Basement,1981,Horror
tvEpisode,"I, Monster",1981,Horror
movie,Silent Death,1981,Horror
tvEpisode,Rosemary's Baby,1981,Horror
tvEpisode,The Green Slime,1981,Horror
tvEpisode,Godzilla vs the Sea Monster,1981,Horror
tvEpisode,The Conqueror Worm,1981,Horror
tvEpisode,An Evening with Edgar Allan Poe,1981,Horror
movie,Bloody Sex,1981,Horror
movie,The Last Shark,1981,Horror
movie,The Burning,1981,Horror
tvMovie,Dark Night of the Scarecrow,1981,Horror
movie,Dawn of the Mummy,1981,Horror
tvEpisode,The Cartoonist,1982,Horror
tvEpisode,Jack-O-Lantern,1982,Horror
movie,Amityville II: The Possession,1982,Horror
movie,Satan's Baby Doll,1982,Horror
movie,Burned at the Stake,1982,Horror
movie,The Appointment,1982,Horror
movie,Demon Rage,1982,Horror
movie,Manhattan Baby,1982,Horror
movie,Mongrel,1982,Horror
movie,Bin mei,1982,Horror
movie,The Beast Within,1982,Horror
videoGame,Vampire,1982,Horror
tvEpisode,Miss Constantine,1982,Horror
tvEpisode,The Beast,1982,Horror
movie,The Slumber Party Massacre,1982,Horror
movie,Superstition,1982,Horror
movie,One Dark Night,1982,Horror
movie,Mortuary,1982,Horror
tvMovie,La chiave d'argento,1982,Horror
movie,Zhong Guo kai guo qi tan,1982,Horror
movie,The Curse of the Screaming Dead,1982,Horror
tvEpisode,Rituals,1982,Horror
tvEpisode,Son of Frankenstein,1982,Horror
tvEpisode,The Mummy,1982,Horror
tvEpisode,Tarantula,1982,Horror
tvEpisode,Creature from the Black Lagoon,1982,Horror
movie,Hukum Karma,1982,Horror
tvSeries,Creature Feature,1982,Horror
movie,Three Furies,1982,Horror
movie,Unhinged,1982,Horror
tvEpisode,Werewolf of London,1982,Horror
tvEpisode,Curse of the Undead,1982,Horror
tvEpisode,The Mole People,1982,Horror
tvEpisode,The Raven,1982,Horror
movie,Cannibal Love,1982,Horror
movie,Nightmarish Highway,1982,Horror
movie,Mansion of the Living Dead,1982,Horror
tvEpisode,The Visitor,1982,Horror
movie,Centipede Horror,1982,Horror
movie,Ghost Nursing,1982,Horror
movie,Pembalasan Nini Towok,1982,Horror
movie,Strange Tales of Magic,1982,Horror
movie,A Ghost Love Story of Japan,1982,Horror
tvSeries,Theatre of the Macabre,1982,Horror
movie,Castle of De Sade,1982,Horror
tvEpisode,The Sabbatical,1982,Horror
tvEpisode,The White Bird of Laughter,1982,Horror
movie,Les petites sauvages,1982,Horror
movie,Bayi Ajaib,1982,Horror
movie,Banquete das Taras,1982,Horror
movie,A Reencarnação do Sexo,1982,Horror
movie,Jin Galunggung,1982,Horror
movie,Tai Bei da gua tan,1982,Horror
tvSeries,West Country Tales,1982,Horror
tvSeries,Tales from Beyond the Graves Midnight Marquee,1982,Horror
video,The Toxic Slime Creature,1982,Horror
movie,Trick or Treats,1982,Horror
movie,Till Death Do We Scare,1982,Horror
tvEpisode,The Breakdown,1982,Horror
tvEpisode,The Poacher,1982,Horror
movie,Oriental Voodoo,1982,Horror
movie,Oasis of the Zombies,1982,Horror
movie,Death Screams,1982,Horror
tvEpisode,Episode #9.1,1982,Horror
movie,The Living Dead Girl,1982,Horror
movie,Regreso del más allá,1982,Horror
movie,Bloody Sect,1982,Horror
movie,El ser,1982,Horror
movie,The House Where Evil Dwells,1982,Horror
tvEpisode,The Bees,1983,Horror
tvEpisode,Rodan,1983,Horror
tvEpisode,Gorgo,1983,Horror
tvEpisode,The Disembodied,1983,Horror
tvEpisode,"The Wasp Woman + Tower of London + Carucu, Beast of the Amazon",1983,Horror
movie,Ogroff,1983,Horror
movie,Ren tou she,1983,Horror
tvEpisode,The Cemetery,1983,Horror
tvEpisode,Backtrack,1983,Horror
tvEpisode,It's Almost Halloween Night,1983,Horror
tvEpisode,Beta-Scan,1983,Horror
tvMovie,L'étrange château du docteur Lerne,1983,Horror
tvEpisode,House of Dracula + the Invisible Woman,1983,Horror
tvEpisode,Son of Dracula + Cult of the Cobra + Dr. Who and the Daleks,1983,Horror
tvEpisode,The Deadly Mantis,1983,Horror
tvEpisode,Frankenstein 1970,1983,Horror
tvEpisode,The Haunting,1983,Horror
tvEpisode,The Mummy's Ghost,1983,Horror
tvEpisode,Frankenstein Meets the Wolf Man,1983,Horror
tvEpisode,The Mummy's Tomb,1983,Horror
tvEpisode,Lady Frankenstein,1983,Horror
tvEpisode,The Spider Woman Strikes Back + the Accursed + Daughter of Dr. Jekyll,1983,Horror
tvEpisode,Night of the Cobra Woman,1983,Horror
tvEpisode,House of Horrors,1983,Horror
tvEpisode,The Invisible Man Returns,1983,Horror
tvEpisode,The Man Who Reclaimed His Head,1983,Horror
movie,A Night to Dismember,1983,Horror
movie,Blödaren,1983,Horror
movie,The Prey,1983,Horror
movie,Boogeyman II,1983,Horror
movie,Amityville 3-D,1983,Horror
movie,The Boxer's Omen,1983,Horror
movie,Panic Beats,1983,Horror
video,Blood Beat,1983,Horror
movie,Se yu kuang mo,1983,Horror
movie,Gui yan yan,1983,Horror
movie,Red Spell Spells Red,1983,Horror
movie,The Devonsville Terror,1983,Horror
movie,Che wan,1983,Horror
movie,Alone Against Terror,1983,Horror
movie,Sleepaway Camp,1983,Horror
movie,Scalps,1983,Horror
movie,Revenge in the House of Usher,1983,Horror
movie,Black Magic with Buddha,1983,Horror
movie,Devil Fetus,1983,Horror
tvMovie,Reibyo densetsu,1983,Horror
movie,Thousand Year Old Wolf,1983,Horror
movie,The Alchemist,1983,Horror
videoGame,Frankenstein's Monster,1983,Horror
movie,The Demons of Ludlow,1983,Horror
tvEpisode,Attack of the 50 Foot Woman,1983,Horror
tvEpisode,Starship Invasion,1983,Horror
tvEpisode,King Kong Escapes,1983,Horror
tvEpisode,The Sorcerers,1983,Horror
tvEpisode,Abbott and Costello Meet Dr. Jekyll & Mr. Hyde + Doc Savage - The Man of Bronze + the Eyes of Charles Sand,1983,Horror
tvEpisode,Creature from the Black Lagoon,1983,Horror
video,Video Victims,1983,Horror
tvEpisode,The Invisible Man + the Mummy's Curse,1983,Horror
movie,Doctor Dracula,1983,Horror
tvEpisode,The Sentinel + Hands of the Ripper,1983,Horror
tvEpisode,Frankenstein + the Bride of Frankenstein,1983,Horror
movie,The Final Terror,1983,Horror
tvEpisode,Jack-O-Lantern 2,1983,Horror
movie,Dendam Dari Pusara,1983,Horror
tvEpisode,The Fast Track,1983,Horror
tvEpisode,The Wit to Woo,1983,Horror
tvEpisode,Ring a Ring a Rosy,1983,Horror
movie,Plan 10: The Vengeance of Bela,1983,Horror
tvEpisode,"With Love, Belinda",1983,Horror
tvEpisode,Sarah,1983,Horror
tvEpisode,The Healer,1983,Horror
tvEpisode,Tell It to the Marines,1983,Horror
tvSeries,Monsterpiece Theatre,1983,Horror
tvEpisode,Twins of Evil,1983,Horror
tvEpisode,House of Frankenstein,1983,Horror
tvEpisode,Don't Be Afraid of the Dark,1983,Horror
movie,Atript Atma,1983,Horror
movie,Cemetery of Regret,1983,Horror
tvEpisode,Captive Wild Woman,1983,Horror
tvEpisode,The Thing That Couldn't Die + Man Made Monster,1983,Horror
movie,The Last Night,1983,Horror
tvEpisode,The Little Bounder,1983,Horror
tvEpisode,Boy Who Cried Werewolf + the Black Cat + Night Monster,1983,Horror
tvEpisode,The Wolf Man + Murders in the Rue Morgue,1983,Horror
movie,Suffer Little Children,1983,Horror
movie,Morbus (o bon profit),1983,Horror
movie,Mountaintop Motel Massacre,1983,Horror
movie,Brutal Sorcery,1983,Horror
tvSeries,Saturday Night Shocker,1984,Horror
movie,Carnage,1984,Horror
movie,Lao Shan gui lian,1984,Horror
movie,El siniestro doctor Orloff,1984,Horror
video,Day of the Reaper,1984,Horror
video,Folies Meurtrières,1984,Horror
tvEpisode,The Mummy's Ghost,1984,Horror
movie,The Surgeon,1984,Horror
movie,Satan's Blade,1984,Horror
movie,Snake Sisters,1984,Horror
movie,Hong yun dang tou,1984,Horror
movie,Horror Vacui,1984,Horror
movie,The Power,1984,Horror
movie,Screambook,1984,Horror
tvMovie,Yöjuttu: Merkitty,1984,Horror
movie,Clash,1984,Horror
tvEpisode,Installer 3,1984,Horror
movie,The Vampire Dominator,1984,Horror
video,Manson Family Movies,1984,Horror
movie,Satan's Touch,1984,Horror
movie,The Wild Beasts,1984,Horror
video,The Spirits of Jupiter,1984,Horror
tvMovie,Niizuma jigoku,1984,Horror
video,Save My Soul,1984,Horror
movie,Sleepwalker,1984,Horror
tvEpisode,Installer,1984,Horror
movie,Kala Devta,1984,Horror
movie,Gui zhan,1984,Horror
tvEpisode,Octoberfeast,1984,Horror
tvEpisode,County of the Dead,1984,Horror
movie,Sex Beyond the Grave,1984,Horror
tvEpisode,Installer 2,1984,Horror
movie,Devil Fetus 2: The Rape After,1984,Horror
movie,Yi tuo qiu sheng,1984,Horror
movie,Junior,1984,Horror
movie,The Jar,1984,Horror
movie,Telaga Angker,1984,Horror
movie,The Fury of Evil,1984,Horror
movie,The Game,1984,Horror
movie,El monje loco,1984,Horror
movie,The Siamese Twins,1984,Horror
movie,Pyasa Shaitan,1984,Horror
tvMovie,Powinowactwo,1984,Horror
movie,A Nightmare on Elm Street,1984,Horror
movie,Dan Oniroku: Bikyoshi jigokuzeme,1985,Horror
movie,Grave's End,1985,Horror
movie,The Dark Power,1985,Horror
movie,They Don't Cut the Grass Anymore,1985,Horror
videoGame,Bogey Manor,1985,Horror
movie,Ban ye san geng gui nao fang,1985,Horror
movie,Bangunnya Nyi Roro Kidul,1985,Horror
tvSeries,Interference,1985,Horror
movie,Screambook II,1985,Horror
movie,Du zhou,1985,Horror
tvSeries,Gespenstergeschichten,1985,Horror
movie,Evil Town,1985,Horror
tvEpisode,Schatten des Zweifels,1985,Horror
movie,A Nightmare on Elm Street 2: Freddy's Revenge,1985,Horror
movie,Reel Horror,1985,Horror
video,The Ripper,1985,Horror
movie,The Humans and The Jinns,1985,Horror
movie,Igor and the Lunatics,1985,Horror
movie,Attack of the Beast Creatures,1985,Horror
movie,The Strangeness,1985,Horror
movie,Masochist,1985,Horror
movie,Sexual Abuse,1985,Horror
tvEpisode,El oficial alemán,1985,Horror
tvEpisode,El monstruo no ha muerto,1985,Horror
tvEpisode,¿Quién más vive en mi casa?,1985,Horror
tvMovie,Ghost Story,1985,Horror
tvEpisode,Die Verschwörung,1985,Horror
movie,Woman in a Box: Virgin Sacrifice,1985,Horror
movie,Nene,1985,Horror
tvEpisode,El tren fantasma,1985,Horror
tvEpisode,Ensayo de muerte,1985,Horror
tvEpisode,Juegos macabros,1985,Horror
tvEpisode,Herencia diabólica,1985,Horror
tvEpisode,Los muertos gozan de buena salud,1985,Horror
tvEpisode,Pesadilla de dos,1985,Horror
tvEpisode,¿Quién es Elena?,1985,Horror
tvEpisode,El éxito de una muerte,1985,Horror
tvEpisode,Venganza cerebral,1985,Horror
movie,Dead Curse,1985,Horror
tvEpisode,Das Gesicht,1985,Horror
tvEpisode,Die Affenpfote,1985,Horror
movie,Yaar?,1985,Horror
movie,Public Cemetery,1985,Horror
tvEpisode,La Muerte me habla,1985,Horror
tvEpisode,¿Dónde está Sandra?,1985,Horror
tvEpisode,El regreso de Oscar Weimer,1985,Horror
tvEpisode,Die Brücke nach Fenders,1985,Horror
tvEpisode,Ambrose Temple,1985,Horror
tvSeries,Movie 18,1985,Horror
videoGame,Monster Trivia,1985,Horror
movie,Three Evil Spirits,1985,Horror
movie,A Haunted Romance,1985,Horror
video,Twisted Illusions,1985,Horror
tvSeries,Momento de incertidumbre,1985,Horror
